cust_id,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,segment
3015,24,96,12228.435991930963,2,4,5,Loyal
3016,38,112,12615.397486162186,2,5,5,Loyal
3017,4,99,11886.001959109306,4,4,5,Champions
3018,10,91,9139.999001240729,4,3,2,Others
3019,20,98,12056.419514751433,3,4,5,Loyal
3020,8,97,10516.736049985884,4,4,3,Loyal
3021,19,93,9753.812998628615,3,3,2,Others
3022,3,84,6329.337949490549,5,1,1,Others
3023,8,95,7766.670011901855,4,3,1,Others
3024,9,78,6555.398999023438,4,1,1,Others
3025,29,82,10601.435429883002,2,1,3,Lost
3026,81,101,11264.32345534563,1,4,4,Loyal
3027,5,79,10129.252976894379,4,1,3,Others
3028,0,99,11490.534898710252,5,4,4,Champions
3029,33,102,9297.035518407822,2,5,2,Loyal
3030,0,79,8522.807027053834,5,1,1,Others
3031,3,89,8901.826966238023,5,2,2,Others
3032,36,78,7583.451495933534,2,1,1,Lost
3033,10,79,7248.778084039687,4,1,1,Others
3034,8,83,9559.620497751235,4,1,2,Others
3035,0,100,12684.709468936919,5,4,5,Champions
3036,95,80,7772.051008379459,1,1,1,Lost
3037,18,107,12554.259987211226,3,5,5,Loyal
3038,2,109,11677.700926303864,5,5,4,Champions
3039,11,95,8767.065974283218,4,3,1,Others
3040,30,74,9284.052071261405,2,1,2,Lost
3041,59,83,10637.526980662346,1,1,3,Lost
3042,15,104,12176.696027708052,3,5,5,Loyal
3043,12,105,13258.213476920126,3,5,5,Loyal
3044,75,93,11183.182536697386,1,3,4,At Risk
3045,34,105,13142.910427713394,2,5,5,Loyal
3046,21,84,8471.866037583351,3,1,1,Others
3047,23,103,9888.543986463546,2,5,3,Loyal
3048,60,100,9613.147010350229,1,4,2,Loyal
3049,19,89,10900.003416132926,3,2,4,Others
3050,22,85,8004.419500160219,3,1,1,Others
3051,26,106,12527.045982718468,2,5,5,Loyal
3052,11,102,11086.093415629864,4,5,4,Champions
3053,43,100,12018.674985671045,1,4,5,Loyal
3054,0,88,8432.34247767925,5,2,1,Others
3055,66,85,8818.326955080032,1,1,1,Lost
3056,10,100,11339.198017358778,4,4,4,Champions
3057,19,97,11835.692499923709,3,4,5,Loyal
3058,6,87,9625.424983143806,4,2,2,Others
3059,52,80,9328.565543222428,1,1,2,Lost
3060,27,103,8885.464517641069,2,5,2,Loyal
3061,93,90,9776.66448326111,1,2,2,Lost
3062,29,90,9035.167966818808,2,2,2,Lost
3063,39,79,7724.981505918503,1,1,1,Lost
3064,19,89,9850.214980602268,3,2,3,Others
3065,54,91,10198.366025137902,1,2,3,Lost
3066,26,105,11385.731990408898,2,5,4,Loyal
3067,5,77,8994.065510284901,4,1,2,Others
3068,5,85,10055.463525199888,4,1,3,Others
3069,33,100,7723.776962161065,2,4,1,Loyal
3070,6,85,10558.45550789833,4,1,3,Others
3071,37,103,12435.649489641191,2,5,5,Loyal
3072,11,79,7700.103935146332,4,1,1,Others
3073,3,104,12363.970615434646,5,5,5,Champions
3074,17,87,8015.778449344634,3,2,1,Others
3075,20,92,7771.436516547202,3,3,1,Others
3076,2,87,9408.757019448281,5,2,2,Others
3077,36,101,12889.792001926899,2,4,5,Loyal
3078,13,100,10381.083987188338,3,4,3,Loyal
3079,17,84,10245.432557940481,3,1,3,Others
3080,30,94,10948.063473463058,2,3,4,At Risk
3081,22,100,11459.40643609762,3,4,4,Loyal
3082,46,86,9922.084465360644,1,2,3,Lost
3083,18,109,12734.504487061502,3,5,5,Loyal
3084,5,124,14333.221420478823,4,5,5,Champions
3085,9,87,10124.17295087576,4,2,3,Others
3086,23,94,11881.549379301072,2,3,5,At Risk
3087,0,100,10415.741008663177,5,4,3,Loyal
3088,8,80,7145.249937772751,4,1,1,Others
3089,8,100,11145.7664339304,4,4,4,Champions
3090,0,89,11814.895528531075,5,2,4,Others
3091,0,97,11684.981381893158,5,4,4,Champions
3092,23,87,9976.39711172581,2,2,3,Lost
3093,23,87,9977.765516400335,2,2,3,Lost
3094,0,86,8105.892471432685,5,1,1,Others
3095,61,95,10238.824496507643,1,3,3,Others
3096,63,87,7659.244420063496,1,2,1,Lost
3097,10,83,8700.422547745704,4,1,1,Others
3098,0,93,9181.432465362548,5,3,2,Others
3099,7,101,10877.256066083906,4,4,4,Champions
3100,63,115,12732.258079361914,1,5,5,Loyal
3101,28,79,8281.187535643578,2,1,1,Lost
3102,24,88,11073.178513479234,2,2,4,At Risk
3103,16,95,7524.2409472465515,3,3,1,Others
3104,0,84,10626.30996813774,5,1,3,Others
3105,18,95,9929.594452190398,3,3,3,Others
3106,6,102,9035.330531740188,4,5,2,Loyal
3107,0,107,11426.908983612062,5,5,4,Champions
3108,8,91,9681.493450117112,4,3,2,Others
3109,11,89,9121.11496925354,3,2,2,Others
3110,2,105,11454.898451614383,5,5,4,Champions
3111,69,87,7977.996944904328,1,2,1,Lost
3112,4,87,10636.586015415192,5,2,3,Others
3113,61,94,10361.258483505251,1,3,3,Others
3114,27,95,11429.375565862658,2,3,4,At Risk
3115,9,84,8924.518987607957,4,1,2,Others
3116,18,89,9775.139012718204,3,2,2,Others
3117,0,99,10285.43596417904,5,4,3,Loyal
3118,15,107,11380.943454277514,3,5,4,Loyal
3119,49,102,11154.920404195786,1,5,4,Loyal
3120,47,96,10120.536962890625,1,4,3,Loyal
3121,55,83,8518.781997156144,1,1,1,Lost
3122,16,75,6173.3040324687945,3,1,1,Others
3123,29,99,10545.863422501086,2,4,3,Loyal
3124,27,102,10928.480913138394,2,5,4,Loyal
3125,100,103,10394.77945432663,1,5,3,Loyal
3126,0,81,6525.136005830764,5,1,1,Others
3127,11,105,11909.654006552697,4,5,5,Champions
3128,1,94,10322.86089435816,5,3,3,Others
3129,1,97,10272.399950647354,5,4,3,Loyal
3130,1,91,10264.109412169459,5,3,3,Others
3131,28,73,7754.359516739846,2,1,1,Lost
3132,24,89,9907.954005646705,2,2,3,Lost
3133,98,86,9084.11450150013,1,2,2,Lost
3134,2,99,11343.465489006041,5,4,4,Champions
3135,27,119,10800.26498041153,2,5,4,Loyal
3136,24,82,9376.65997760296,2,1,2,Lost
3137,32,87,9789.657964086533,2,2,2,Lost
3138,26,90,10326.702525413037,2,2,3,Lost
3139,40,99,11576.767021322252,1,4,4,Loyal
3140,15,103,11050.789486122132,3,5,4,Loyal
3141,8,94,10182.035448217392,4,3,3,Others
3142,27,90,9189.38742916584,2,2,2,Lost
3143,8,86,8021.006478238105,4,2,1,Others
3144,23,90,12319.513991785048,2,2,5,At Risk
3145,52,105,12133.717525482178,1,5,5,Loyal
3146,10,99,10593.96000356674,4,4,3,Loyal
3147,24,105,10262.596476721767,2,5,3,Loyal
3148,9,94,11697.868980455398,4,3,4,Others
3149,53,85,8930.756979060172,1,1,2,Lost
3150,31,78,9665.517534184455,2,1,2,Lost
3151,19,119,14081.820009016992,3,5,5,Loyal
3152,14,91,9434.255069875719,3,3,2,Others
3153,6,95,10452.358489775657,4,3,3,Others
3154,47,80,9428.586892604826,1,1,2,Lost
3155,3,96,11383.898008823397,5,3,4,Others
3156,4,95,12630.092412614822,5,3,5,Others
3157,5,84,6714.794486474992,4,1,1,Others
3158,10,92,8311.43549940586,4,3,1,Others
3159,42,95,8353.844011354446,1,3,1,Others
3160,35,88,10085.288000154493,2,2,3,Lost
3161,60,92,9873.36502842903,1,3,3,Others
3162,12,90,11610.177987504005,3,2,4,Others
3163,48,100,11634.180013275145,1,4,4,Loyal
3164,18,100,12794.689415168763,3,4,5,Loyal
3165,19,97,12353.69897093773,3,4,5,Loyal
3166,20,95,8914.53150393963,3,3,2,Others
3167,3,88,9233.629013347629,5,2,2,Others
3168,20,87,9826.857977199556,3,2,2,Others
3169,18,117,13332.451449227334,3,5,5,Loyal
3170,1,90,12582.042538642885,5,2,5,Others
3171,32,82,10837.85097887516,2,1,4,At Risk
3172,35,107,14426.309975910186,2,5,5,Loyal
3173,16,91,8158.307005476953,3,3,1,Others
3174,29,83,7323.218514847755,2,1,1,Lost
3175,29,97,11708.698978257184,2,4,4,Loyal
3176,21,76,10601.537979173661,3,1,3,Others
3177,17,98,9227.885485219957,3,4,2,Loyal
3178,20,85,7752.709059429168,3,1,1,Others
3179,3,96,10965.006006193162,5,3,4,Others
3180,19,89,9671.322403383256,3,2,2,Others
3181,106,99,11305.528073716165,1,4,4,Loyal
3182,26,96,10640.972472929952,2,4,3,Loyal
3183,3,97,11099.272504711154,5,4,4,Champions
3184,3,96,13765.277997732162,5,3,5,Others
3185,10,93,7987.351061868667,4,3,1,Others
3186,26,91,10492.936049842838,2,2,3,Lost
3187,6,109,12771.378475165366,4,5,5,Champions
3188,23,79,6362.359468770027,2,1,1,Lost
3189,49,87,12566.284549951555,1,2,5,At Risk
3190,26,89,8416.740481853483,2,2,1,Lost
3191,1,88,8364.877438449861,5,2,1,Others
3192,4,96,8050.608973193171,5,3,1,Others
3193,3,97,9983.383520269392,5,4,3,Loyal
3194,8,115,13014.46552035809,4,5,5,Champions
3195,2,110,10917.756431412698,5,5,4,Champions
3196,6,92,9425.401508331299,4,3,2,Others
3197,5,103,11803.498548102381,4,5,4,Champions
3198,11,86,10157.019475364687,3,2,3,Others
3199,13,91,10744.693920063975,3,3,3,Others
3200,20,93,11674.159092473985,3,3,4,Others
3201,58,85,8111.144498395919,1,1,1,Lost
3202,31,97,11327.690034866335,2,4,4,Loyal
3203,14,93,7688.094958257674,3,3,1,Others
3204,33,100,8033.221561813353,2,4,1,Loyal
3205,78,72,9939.992996120453,1,1,3,Lost
3206,9,79,12071.260093927382,4,1,5,Others
3207,6,90,9463.3840446949,4,2,2,Others
3208,61,112,14570.626055622099,1,5,5,Loyal
3209,22,89,13072.14254477024,3,2,5,Others
3210,14,96,11558.453422546389,3,3,4,Others
3211,3,101,12372.228963947298,5,4,5,Champions
3212,1,84,9165.414480352401,5,1,2,Others
3213,3,89,8857.829522538184,5,2,2,Others
3214,24,98,10403.845912742614,2,4,3,Loyal
3215,88,99,11232.07049076557,1,4,4,Loyal
3216,4,86,11914.703974342345,5,2,5,Others
3217,54,97,10407.798478806018,1,4,3,Loyal
3218,0,92,8577.160532712936,5,3,1,Others
3219,0,96,10044.800982666018,5,3,3,Others
3220,6,89,9439.548999118806,4,2,2,Others
3221,4,95,11855.954975748064,5,3,5,Others
3222,5,88,9139.357954645156,4,2,2,Others
3223,4,92,9588.592028880119,4,3,2,Others
3224,42,103,10535.95255367756,1,5,3,Loyal
3225,27,101,12186.28299846649,2,4,5,Loyal
3226,3,93,10813.743513429166,5,3,4,Others
3227,10,102,9482.78498466015,4,5,2,Loyal
3228,0,94,12229.457922172549,5,3,5,Others
3229,13,104,10010.857027626038,3,5,3,Loyal
3230,6,93,9077.000959777832,4,3,2,Others
3231,9,76,7581.103014194965,4,1,1,Others
3232,0,76,8473.69990594387,5,1,1,Others
3233,10,87,9481.280498719216,4,2,2,Others
3234,41,99,12092.124996352195,1,4,5,Loyal
3235,0,96,12073.449527215958,5,3,5,Others
3236,29,93,9028.917026519774,2,3,2,Others
3237,3,93,10631.280483555793,5,3,3,Others
3238,9,107,10837.527903246879,4,5,4,Champions
3239,8,100,10345.734526038168,4,4,3,Loyal
3240,21,93,10430.414038634297,3,3,3,Others
3241,2,93,9657.371523094176,5,3,2,Others
3242,16,83,7544.147506403922,3,1,1,Others
3243,62,95,9368.855539739134,1,3,2,Others
3244,35,94,10978.741040802002,2,3,4,At Risk
3245,5,101,10801.611498546601,4,4,4,Champions
3246,11,84,11652.470419216155,4,1,4,Others
3247,12,103,11253.920890951158,3,5,4,Loyal
3248,48,98,9650.876512646673,1,4,2,Loyal
3249,34,82,10584.001995801926,2,1,3,Lost
3250,44,93,10156.918516683576,1,3,3,Others
3251,11,95,9434.508435952665,4,3,2,Others
3252,2,98,12653.229994297028,5,4,5,Champions
3253,21,108,12766.550047898292,3,5,5,Loyal
3254,24,102,10085.566517925263,2,5,3,Loyal
3255,23,91,10381.136938524245,2,2,3,Lost
3256,0,81,7807.381464147567,5,1,1,Others
3257,20,103,11815.260486638546,3,5,4,Loyal
3258,12,94,10583.754026603698,3,3,3,Others
3259,13,79,8636.832488965989,3,1,1,Others
3260,32,104,9078.824959325791,2,5,2,Loyal
3261,5,97,10857.009910297396,4,4,4,Champions
3262,92,92,9215.63643013239,1,3,2,Others
3263,83,95,12406.189046049121,1,3,5,At Risk
3264,17,108,10691.229522967338,3,5,3,Loyal
3265,9,108,12108.295070123673,4,5,5,Champions
3266,3,109,11185.316475749016,5,5,4,Champions
3267,4,86,10004.185985279084,5,2,3,Others
3268,108,90,9270.960534143447,1,2,2,Lost
3269,65,81,8009.9869906425465,1,1,1,Lost
3270,36,87,9466.034957909584,2,2,2,Lost
3271,5,96,10365.766510391235,4,3,3,Others
3272,21,117,14539.50602231026,3,5,5,Loyal
3273,0,102,10967.01297688484,5,5,4,Champions
3274,37,75,9097.785045242308,2,1,2,Lost
3275,0,102,11997.323014974594,5,5,5,Champions
3276,26,97,8796.823492193222,2,4,1,Loyal
3277,4,102,10772.838963317869,4,5,4,Champions
3278,27,102,10636.798491489884,2,5,3,Loyal
3279,9,78,9775.97492928505,4,1,2,Others
3280,43,96,10102.279012179377,1,4,3,Loyal
3281,15,88,7864.555511164665,3,2,1,Others
3282,8,97,9525.347458028795,4,4,2,Loyal
3283,1,96,11367.902629041671,5,3,4,Others
3284,9,80,9571.35045593977,4,1,2,Others
3285,27,115,15228.806033277513,2,5,5,Loyal
3286,10,86,5655.806014227866,4,2,1,Others
3287,34,95,10934.93348379135,2,3,4,At Risk
3288,24,100,13391.083376049994,2,4,5,Loyal
3289,31,110,11114.480540299415,2,5,4,Loyal
3290,3,95,9675.471951973439,5,3,2,Others
3291,47,101,8883.294931268692,1,4,2,Loyal
3292,31,84,11330.502932667732,2,1,4,At Risk
3293,8,110,12915.405021429064,4,5,5,Champions
3294,5,109,13317.100481152534,4,5,5,Champions
3295,43,96,11122.191982913018,1,4,4,Loyal
3296,3,100,11684.474490880964,5,4,4,Champions
3297,0,93,10593.807525205611,5,3,3,Others
3298,1,81,10259.640988874433,5,1,3,Others
3299,31,94,10609.221475839613,2,3,3,Others
3300,2,87,10600.839034652712,5,2,3,Others
3301,6,103,10542.31748688221,4,5,3,Loyal
3302,1,76,8965.78097052574,5,1,2,Others
3303,3,89,11438.583534431455,5,2,4,Others
3304,62,89,9829.350438308715,1,2,3,Lost
3305,17,91,10788.33746197224,3,3,4,Others
3306,5,99,12454.335968923568,4,4,5,Champions
3307,66,92,9515.061946344378,1,3,2,Others
3308,19,94,8861.055983161927,3,3,2,Others
3309,17,90,8564.855565071106,3,2,1,Others
3310,9,109,12693.310561084747,4,5,5,Champions
3311,48,80,9073.269435071945,1,1,2,Lost
3312,14,91,8210.102419042589,3,3,1,Others
3313,27,84,10294.416948652268,2,1,3,Lost
3314,13,95,10502.512470149994,3,3,3,Others
3315,0,86,8647.92397494316,5,2,1,Others
3316,27,90,9643.049992156028,2,2,2,Lost
3317,61,89,14646.109005331995,1,2,5,At Risk
3318,14,95,11006.024969697002,3,3,4,Others
3319,10,107,10858.294979858398,4,5,4,Champions
3320,35,78,8533.968991351128,2,1,1,Lost
3321,23,99,11326.21791226864,2,4,4,Loyal
3322,62,86,10556.177008652687,1,2,3,Lost
3323,16,91,10655.702414941787,3,3,3,Others
3324,0,104,11351.707518815994,5,5,4,Champions
3325,14,92,10212.874918437006,3,3,3,Others
3326,19,99,10589.828476142884,3,4,3,Loyal
3327,29,94,11252.234960889815,2,3,4,At Risk
3328,4,91,8228.633954000474,5,3,1,Others
3329,33,96,9231.847999620437,2,4,2,Loyal
3330,10,89,11146.230412673951,4,2,4,Others
3331,9,91,13391.097872257233,4,3,5,Others
3332,8,98,8111.8809840440745,4,4,1,Loyal
3333,3,80,9144.277063417436,5,1,2,Others
3334,9,99,9408.966952300072,4,4,2,Loyal
3335,53,96,10162.982997059822,1,4,3,Loyal
3336,4,103,12846.144054937362,5,5,5,Champions
3337,32,119,13289.548009419439,2,5,5,Loyal
3338,3,78,9164.621459007263,5,1,2,Others
3339,49,104,9856.143932962417,1,5,3,Loyal
3340,14,111,11460.475046157837,3,5,4,Loyal
3341,8,93,11865.03402621746,4,3,5,Others
3342,6,100,11627.08938896656,4,4,4,Champions
3343,5,110,11248.622983264922,4,5,4,Champions
3344,15,91,10039.517498254776,3,3,3,Others
3345,13,83,8131.418419885635,3,1,1,Others
3346,26,88,11480.218572473526,2,2,4,At Risk
3347,24,108,10104.31801381111,2,5,3,Loyal
3348,6,80,10848.11953163147,4,1,4,Others
3349,3,74,8407.20903029442,5,1,1,Others
3350,5,85,8440.97350065708,4,1,1,Others
3351,74,84,9989.104442977905,1,1,3,Lost
3352,6,74,8775.479483652116,4,1,1,Others
3353,72,100,11469.84449906349,1,4,4,Loyal
3354,10,95,9656.668525743487,4,3,2,Others
3355,8,109,11687.74800515175,4,5,4,Champions
3356,21,97,8202.187990641592,3,4,1,Loyal
3357,2,98,9378.243980765343,5,4,2,Loyal
3358,33,93,8221.542061734199,2,3,1,Others
3359,6,92,10091.680481052399,4,3,3,Others
3360,30,88,9139.186966466905,2,2,2,Lost
3361,40,97,10913.53396761417,1,4,4,Loyal
3362,18,110,13471.056508922575,3,5,5,Loyal
3363,3,112,12075.590940213204,5,5,5,Champions
3364,15,114,12529.73754093647,3,5,5,Loyal
3365,4,96,11197.460938644408,5,3,4,Others
3366,81,88,9622.613555526736,1,2,2,Lost
3367,2,81,8822.282837152477,5,1,1,Others
3368,75,88,7964.181005930901,1,2,1,Lost
3369,15,99,9415.790996408463,3,4,2,Loyal
3370,75,88,10639.765465641021,1,2,3,Lost
3371,3,89,11387.407453751568,5,2,4,Others
3372,20,75,9602.013062000275,3,1,2,Others
3373,5,95,9982.693510818483,4,3,3,Others
3374,5,106,9919.130022239684,4,5,3,Loyal
3375,3,84,8654.484501624107,5,1,1,Others
3376,42,110,10993.596991539003,1,5,4,Loyal
3377,102,94,10939.777957367896,1,3,4,At Risk
3378,3,97,15956.765993809699,5,4,5,Champions
3379,21,92,7492.254490327835,3,3,1,Others
3380,52,87,9062.61544954777,1,2,2,Lost
3381,33,113,12965.732446599006,2,5,5,Loyal
3382,4,90,8665.706484115124,5,2,1,Others
3383,54,90,11137.82848010063,1,2,4,At Risk
3384,1,105,10628.361510658266,5,5,3,Loyal
3385,36,121,13687.140981030463,2,5,5,Loyal
3386,14,98,10501.30097055435,3,4,3,Loyal
3387,34,110,12658.74356803894,2,5,5,Loyal
3388,33,93,10148.468982803823,2,3,3,Others
3389,2,107,8406.766002488137,5,5,1,Loyal
3390,11,90,11485.555561208726,4,2,4,Others
3391,12,106,11547.511978006363,3,5,4,Loyal
3392,2,102,11704.26642808914,5,5,4,Champions
3393,77,111,12909.384525191783,1,5,5,Loyal
3394,2,80,9468.58048634529,5,1,2,Others
3395,15,84,11664.549614667892,3,1,4,Others
3396,51,95,11711.94392313957,1,3,4,At Risk
3397,9,91,10168.590026414395,4,3,3,Others
3398,3,80,10526.817454576494,5,1,3,Others
3399,20,93,7466.634012436868,3,3,1,Others
3400,0,106,11102.595521211622,5,5,4,Champions
3401,3,93,10076.736927747725,5,3,3,Others
3402,27,101,13041.721984028814,2,4,5,Loyal
3403,22,98,14240.968511962892,2,4,5,Loyal
3404,1,92,8480.16951289177,5,3,1,Others
3405,4,86,10212.123986935612,5,2,3,Others
3406,23,72,7522.530531311035,2,1,1,Lost
3407,58,96,13412.310975003242,1,4,5,Loyal
3408,13,88,10118.699516582494,3,2,3,Others
3409,33,92,8169.851525640488,2,3,1,Others
3410,62,93,10345.085460329055,1,3,3,Others
3411,17,104,11654.465475177767,3,5,4,Loyal
3412,11,95,12455.888475561136,4,3,5,Others
3413,7,100,12398.99944987297,4,4,5,Champions
3414,43,76,9642.360028672221,1,1,2,Lost
3415,6,105,14510.70951485634,4,5,5,Champions
3416,26,90,12312.373466944695,2,2,5,At Risk
3417,20,88,9237.632971024512,3,2,2,Others
3418,15,87,8891.026983571053,3,2,2,Others
3419,41,91,12588.164009547234,1,2,5,At Risk
3420,18,96,11311.46996935606,3,4,4,Loyal
3421,7,109,11367.933025705815,4,5,4,Champions
3422,10,101,8746.460489320754,4,4,1,Loyal
3423,2,95,9874.188531231881,5,3,3,Others
3424,8,116,15736.274016070369,4,5,5,Champions
3425,90,99,9409.737924027444,1,4,2,Loyal
3426,32,95,12932.821460437772,2,3,5,At Risk
3427,39,85,8004.109474372864,1,1,1,Lost
3428,89,96,9438.60055670738,1,4,2,Loyal
3429,3,94,9995.991029334067,5,3,3,Others
3430,7,92,13738.267526960375,4,3,5,Others
3431,19,72,8359.475040197372,3,1,1,Others
3432,32,105,11530.472949624062,2,5,4,Loyal
3433,2,82,10337.853018140791,5,1,3,Others
3434,1,82,9779.041508460044,5,1,2,Others
3435,15,102,13718.762504339218,3,5,5,Loyal
3436,9,108,11656.527007102968,4,5,4,Champions
3437,10,88,7226.997988319396,4,2,1,Others
3438,3,93,7269.235536885262,5,3,1,Others
3439,5,106,12949.1648958683,4,5,5,Champions
3440,11,101,10241.64045996666,4,4,3,Loyal
3441,6,96,10857.95494149923,4,4,4,Champions
3442,14,94,11554.433513307571,3,3,4,Others
3443,90,90,10372.705487918854,1,2,3,Lost
3444,14,84,8608.539472246168,3,1,1,Others
3445,43,93,11512.708438706397,1,3,4,At Risk
3446,5,100,12540.480994057658,4,4,5,Champions
3447,27,92,10506.583992457388,2,3,3,Others
3448,37,101,13907.781053876875,2,4,5,Loyal
3449,3,94,8715.84901881218,5,3,1,Others
3450,2,91,8135.014527845383,5,3,1,Others
3451,52,107,11791.857474708557,1,5,4,Loyal
3452,21,97,11019.139460945129,3,4,4,Loyal
3453,89,97,11669.39248379469,1,4,4,Loyal
3454,2,77,7929.749985575676,5,1,1,Others
3455,23,103,7995.78298163414,2,5,1,Loyal
3456,2,102,11107.433454418182,5,5,4,Champions
3457,18,82,8823.293029809,3,1,1,Others
3458,52,106,12769.28947212696,1,5,5,Loyal
3459,63,102,8708.669969940183,1,5,1,Loyal
3460,25,97,9975.335960125925,2,4,3,Loyal
3461,0,96,11570.263036823273,5,3,4,Others
3462,53,95,11203.25898449421,1,3,4,At Risk
3463,0,94,10239.283443856239,5,3,3,Others
3464,23,94,12344.848009777072,2,3,5,At Risk
3465,25,91,11582.51549935341,2,2,4,At Risk
3466,7,99,9256.25098712444,4,4,2,Loyal
3467,1,106,12357.026026344298,5,5,5,Champions
3468,75,80,9185.317479014397,1,1,2,Lost
3469,19,114,15002.586497879025,3,5,5,Loyal
3470,61,102,15203.778569817543,1,5,5,Loyal
3471,6,87,10885.396934509277,4,2,4,Others
3472,0,74,5693.693508148192,5,1,1,Others
3473,66,103,12188.717466616632,1,5,5,Loyal
3474,12,84,9670.318986439706,3,1,2,Others
3475,11,78,7314.853565144539,4,1,1,Others
3476,27,100,13115.484585142132,2,4,5,Loyal
3477,1,80,10477.845482110977,5,1,3,Others
3478,10,101,11111.288505291937,4,4,4,Champions
3479,26,95,9590.974998497963,2,3,2,Others
3480,24,84,11353.747009706498,2,1,4,At Risk
3481,38,78,9469.421995496748,2,1,2,Lost
3482,21,97,9465.12049231529,3,4,2,Loyal
3483,20,88,12072.667917108534,3,2,5,Others
3484,62,84,7496.451503443718,1,1,1,Lost
3485,3,92,12455.72410480976,5,3,5,Others
3486,0,79,6873.13246626854,5,1,1,Others
3487,23,114,11722.524446499348,2,5,4,Loyal
3488,0,93,11569.33150525093,5,3,4,Others
3489,9,98,12643.290067362785,4,4,5,Champions
3490,13,94,7347.717469859123,3,3,1,Others
3491,5,98,11614.317557907105,4,4,4,Champions
3492,44,100,11812.778018808365,1,4,4,Loyal
3493,2,113,11929.727474761008,5,5,5,Champions
3494,32,96,10612.816426122186,2,4,3,Loyal
3495,30,95,13101.779001259805,2,3,5,At Risk
3496,74,81,9995.199504184722,1,1,3,Lost
3497,2,100,8407.529497599602,5,4,1,Loyal
3498,14,102,11687.025425267218,3,5,4,Loyal
3499,41,95,10518.779939556123,1,3,3,Others
3500,47,99,9794.129507970809,1,4,2,Loyal
3501,34,98,10643.332989740371,2,4,3,Loyal
3502,33,95,10202.350442790987,2,3,3,Others
3503,20,91,8579.50850596428,3,2,1,Others
3504,0,67,8121.976436018944,5,1,1,Others
3505,13,95,10644.03450217247,3,3,3,Others
3506,8,99,13614.019443321225,4,4,5,Champions
3507,14,91,6087.861981320381,3,3,1,Others
3508,57,103,10938.376011943814,1,5,4,Loyal
3509,23,89,9253.796015143394,2,2,2,Lost
3510,10,83,9572.15751309395,4,1,2,Others
3511,33,86,8637.265988278388,2,2,1,Lost
3512,1,103,11416.080014300349,5,5,4,Champions
3513,67,93,12581.565966248512,1,3,5,At Risk
3514,12,96,11453.12745535374,3,3,4,Others
3515,0,91,12653.170499968528,5,3,5,Others
3516,27,92,8063.041447138787,2,3,1,Others
3517,36,87,10292.54799764156,2,2,3,Lost
3518,103,84,8244.542993450166,1,1,1,Lost
3519,27,95,7762.13646876812,2,3,1,Others
3520,0,92,12331.305992627143,5,3,5,Others
3521,28,96,8511.251482653619,2,4,1,Loyal
3522,40,94,9847.468999028206,1,3,3,Others
3523,10,71,6883.843493962288,4,1,1,Others
3524,2,110,12968.759975743296,5,5,5,Champions
3525,22,86,8672.817017030717,3,2,1,Others
